Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Mali,804.229552773928,909.109537959451,878.057797121225,903.204374324075,931.956896361653,935.140286727724,993.346745258467,1032.32456574724,1094.13470692458,1142.08125697301,1134.54751476414,1299.12085759678,1320.2201048145,1422.5693025781,1437.31211577441,1528.70128107369,1594.97371034148,1639.40153952191,1693.73291346025,1729.17943492406,1786.69210365838,1826.6477924667,1767.11003464029,1816.27536622082,1916.67370234107,2033.51021303451,2189.26826052008,2248.26493006186,2344.29443201713
Malta,9335.84889569106,9982.71222127992,10579.456246985,11202.9329599069,11976.2315410273,12912.5385633266,13668.0832327217,15126.6335861514,15868.602523195,16962.2785985845,19430.4129452267,19621.5404601942,20561.7205036261,20938.0138533867,21401.216377935,22232.5551394408,23220.0249402353,24891.4693148885,26193.0865921314,26159.3504976996,27829.8507501358,28585.7033098836,29437.1847387098,31080.2820277273,33391.1830159037,36195.5621880995,38969.0197268916,41786.5022368101,43538.5099282286
Myanmar,425.334002051983,431.069018335526,477.654821903677,512.599476620581,556.296043598355,600.253426005841,642.566001319017,681.768464383547,720.540883793861,800.940080022261,920.664746543878,1036.37818350342,1167.57792803224,1341.3405532544,1550.91281499075,1801.91937594258,2084.24964438331,2381.4061015669,2660.17781600353,2944.33317162953,3243.00048858502,3469.13922083925,3727.17778129656,4016.40645627731,4245.30821468969,4327.1309068173,4332.69942029808,4620.47846444562,4995.98897661173
Montenegro,,,,,,,,,,,6004.0890662382,6773.20685481304,7100.2903574864,7332.8669531336,7835.17398649779,8313.66724377336,10446.130724081,12446.4265354844,13816.5544474833,13034.6654488359,13645.1735019346,14472.3984079938,13863.8842702016,14870.2316473762,15371.1363573855,16337.2530420173,18197.5468607949,19704.2590465404,21301.4868050995
Mongolia,3346.56935946714,3110.86663829127,2854.32454165076,2804.74389547932,2903.59175194836,3129.43178425419,3231.87370098287,3387.68452327164,3510.28160394197,3638.53952539844,3729.24994444787,3887.62685160619,4095.93970835698,4418.14379372877,4963.62369190769,5424.24085302766,5989.65530337711,6689.4597102149,7319.09967337963,7167.24142803248,7581.56339605203,8912.85730530754,10227.5893309823,10550.034719836,11054.9085610307,10766.8637641495,10743.3949411621,11311.7938212007,12203.4718504451
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,291.491220098542,308.033140952485,285.585959268743,310.599933618417,324.919813882327,327.484983181188,359.760122075383,396.469571299736,429.807079487097,474.881483754539,478.294112019033,532.544676827153,574.140895519079,606.970189571161,653.15959720139,697.767168159597,766.700011814684,824.951534196532,877.863906723766,915.016201035436,959.059595876706,1023.06563406436,1038.25217440196,1086.94706714025,1139.50058363724,1291.98685633002,1364.67163968358,1283.65986980986,1320.95563186038
Mauritania,1759.47746622151,1804.00274809841,1831.67805516004,1934.74644275703,1867.18295744202,2040.94731216851,2144.31785966055,2040.89316122437,2067.95368902975,2201.94842019393,2182.99305545243,2214.90556513994,2203.18715149952,2312.46099000601,2441.05954199416,2665.8214678194,3172.71390714639,3254.96869730175,3258.75178691572,3156.3305251481,3249.04087583907,3372.13563464409,3452.08875507048,3693.80251794512,3502.06981778396,3284.10880332994,3435.646182287,3686.09628024587,3802.87323215917
Mauritius,4946.52868543828,5283.28831297731,5680.38253663035,6038.47240707945,6333.21708624031,6685.52067600449,7115.20616167604,7554.37132926368,8018.50389703161,8241.22060487354,9027.42552534906,9459.23214451767,9696.47890649372,10386.3468039781,11058.2433045189,11536.8766904588,12406.3264279741,13407.9774127398,14353.1130629677,14902.3542062282,15698.5221545627,16653.2438040789,16989.3342015445,17886.5433114617,18493.1894889617,19230.9044635218,20703.9391408778,21415.1161096211,22752.2179300197
Malawi,469.182393192599,516.635615085098,485.33283035035,543.616791071294,496.560845942171,585.84874136935,628.831374568384,648.273913535897,662.554039931111,673.299472771271,680.734157370381,644.677948646606,649.993431180824,683.130031147415,721.412631447343,748.479713234155,785.732528537164,859.897922277578,917.05809527828,972.645637796896,1021.85898830332,1062.95445529782,1036.80525615592,1110.67009445411,1079.23558178629,1018.6909597408,1024.87189362864,1037.54586753623,1071.33762099385
Malaysia,6818.40198212604,7517.49070866572,8159.29637732624,8951.92093805075,9739.1255746309,10648.7712924907,11627.620028274,12373.3149257881,11302.4602727243,11875.808673836,12913.172136112,12976.6736016814,13606.0510288377,14369.8282045601,15450.0454974478,16454.2179363379,17549.5982565718,18784.482193989,19695.0770386472,19193.190475463,20508.7524443904,21704.7495756706,22985.9856066937,23478.425316657,24604.5804542915,24801.245712035,25547.7495216228,26648.3296520057,28207.7042310851
Namibia,3653.93829328197,3965.62110568042,4231.31988267796,4158.58763603313,4221.18796288845,4378.59218294921,4502.82694306526,4676.34910290503,4789.84159168797,4930.96195930407,5127.95302756396,5217.55192259784,5470.34146761039,5722.87893857795,6499.01500847534,6762.57079596674,7335.15368443089,7797.75444707643,8012.79967266737,7951.27750122881,8377.4346442835,8830.22364694657,9360.71754045492,10194.2116018983,10778.5163785286,10936.4796841044,10979.0855280564,10707.1655276867,10704.6651958998
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,566.581089126708,581.420755836704,537.877013238956,540.096791118341,554.445157201732,561.115898064057,570.702324360446,575.924426490521,620.694448861659,604.067423680719,587.285632364186,619.84153726888,625.194517201049,646.273890808698,640.147250615676,664.550329372887,697.765368441928,711.806952696793,765.738638783325,737.441004192756,777.946268844492,781.442116696214,855.465013433059,847.104175254886,867.266017668878,854.475680526426,836.07060795284,846.519886930078,888.778755887782
Nigeria,2059.13478641246,2082.69313185051,2173.30897620485,2125.63964986062,2079.13440698928,2069.02421660312,2141.347818612,2187.13496822947,2213.01673500386,2202.40980386656,2306.11457938108,2434.24621924821,2780.7923623659,2964.36305983254,3241.72444825026,3467.10510586775,3690.84017140901,3934.84237382496,4170.73288633731,4420.97418305402,4703.20500874886,4922.70261677136,4990.08094394508,5229.69612340136,5508.47355869518,5424.4024600507,5233.56684833117,5190.3543863579,5281.40142119156
Nicaragua,1975.41357537827,1993.38974211766,2001.23325216006,1995.79189272143,2061.85505565259,2184.88394773372,2321.43580846419,2411.35951475124,2486.27097661539,2656.14268560844,2783.25672413576,2885.2284608456,2911.11705936641,2998.11114702575,3198.37113171262,3392.59197274353,3590.8271772409,3821.56905047247,3974.76312882685,3820.54148347626,3981.04560924951,4263.15488799854,4429.02028574274,4610.84504961074,4941.52403096628,5293.69172163713,5693.65384281182,6004.03178872477,5833.60013738122
Netherlands,19139.9497520869,20110.7374107067,20762.386503233,21372.1184769983,22339.7653155001,23403.012766038,24471.6524393608,26008.2660625555,27708.4521268975,29268.5360985179,31882.7553106445,33194.376306457,34447.2053180645,34112.3187921307,35777.3107454946,37625.5617084958,40964.3146415414,43893.5270963339,46420.2016795592,44599.8205587071,45074.0399364739,46599.02103045,47272.1030187972,49241.5178406305,49233.2153954401,50302.0677470128,52283.156849093,55347.9123930263,57565.197555795
Norway,18427.2318443106,19544.6938782545,20585.4663342609,21544.1747353237,22985.3813991904,24315.9705768448,26777.6832818458,28599.0162988613,28185.8586139786,30555.0490591114,36950.3247452806,37780.4670651704,37980.3539761745,38551.5541123241,42511.367268327,47797.5299472052,54095.1556921903,55872.4252657304,61716.5997128422,55417.5022398086,57958.3743568213,62076.7406576686,65354.7792483883,66961.2530988205,65892.6892787813,60385.1167632081,58933.9557759465,62940.5874986548,67640.1813801458
Nepal,751.835580380088,805.454702072581,834.72039818996,863.502667566813,929.412285144238,957.460035480973,1003.03371574008,1048.37780732459,1069.74742662829,1111.28906372457,1184.84313284912,1247.79023675181,1249.6224656556,1304.3031825278,1383.46721119747,1457.54957045815,1532.99751205037,1608.3909247087,1721.24425060242,1798.35494096455,1897.78155796166,2001.62830395377,2176.16638076706,2349.67257053082,2593.12372509842,2633.34918025913,2583.14753396603,3099.30608189538,3330.62132571394
Nauru,,,,,,,,,,,,,,,,,,3816.38273034946,5203.83085095736,5670.0575313421,6470.45357125623,7339.30436698256,8056.69642100375,10451.9390087245,13273.4836493531,13104.4803663974,13982.201569653,15039.3175663455,16504.2579284634
New Zealand,14857.3451049971,14561.1036038968,14913.3802905023,15956.7784679654,17090.0486661206,17906.5881477421,18463.768821168,19136.8212783408,19341.0011992042,20579.365916514,21519.1572276459,22500.3402164299,23306.2795376277,23968.3973515808,25080.9382639952,25677.4190803252,27759.0462511071,29386.6375322072,29860.527731852,30698.9313992974,31254.4114521947,32734.5366666969,32986.1828887189,36219.4240080477,37260.629400992,37475.1783595906,39912.0220423792,40922.3872184683,42193.8180302676
Oman,23566.5225294535,24729.6904161572,26183.8498695418,27205.4794106648,27838.0894365374,29085.7755889439,30078.6983077454,32254.4405060641,33448.083393704,33842.9719625219,36258.2262639637,38259.1446961318,37779.8159763639,36649.0115904798,37196.7821867044,38281.6786896639,40439.6157341656,42127.8200159448,44884.2680754459,45901.4678495589,46023.2530469795,43467.1071521995,44297.8767906487,41849.4333018382,38761.9929682557,31072.7312171813,28826.324270637,29082.3795849893,29289.7001952676
Pakistan,1934.0986881055,2041.34306174888,2186.91287868404,2216.293395993,2284.30581506934,2380.42160860429,2470.19454180673,2466.46186703172,2486.01832738899,2542.90651962291,2639.68796681852,2682.56595102369,2745.69129118076,2864.34511227746,3086.20858679356,3348.55533604055,3579.96240978943,3766.85558269754,3818.0719405803,3868.74396435206,3890.2906620093,3993.55013133961,4018.73600013074,4103.66311282568,4238.06968681342,4372.92066958196,4410.41848302732,4571.41449087153,4854.94393108132
Panama,5045.01792054985,5588.88596340015,6058.21659411924,6406.72972781373,6593.29685994614,6710.57632592368,6968.21557442609,7393.98923735927,7865.19473856915,8126.98881753083,8367.74417764746,8435.26802640111,8594.08798515968,8951.6703736885,9701.82075455737,10527.4693194614,11570.9955722911,13066.8430313374,14373.6473690296,14405.1081447111,15153.5276245779,16923.9163968121,18684.1390340681,20812.3157690393,22896.4284368728,25318.2398406045,27850.3298636085,30486.4819100126,31834.0143386004
Peru,3361.40681526987,3481.0799363676,3472.63970350632,3670.78599652313,4132.37853592562,4448.21201026669,4570.91722547481,4861.12249016604,4811.26192308381,4873.86481854498,5043.26718095222,5120.06957015019,5423.64342964858,5697.43025234725,6084.89539808219,6610.89051900909,7262.25782564979,8026.60975504313,8857.86510125642,8951.01502181022,9730.42311529875,10476.7948962064,10770.3417511819,11297.306163299,11509.857850501,11571.9637540451,12012.5985608692,12506.5301705306,13093.748703832
Philippines,2569.4118131459,2576.03025462523,2579.98635625095,2633.27020095824,2742.15907667821,2863.31585567435,3016.27466773991,3155.39392463059,3102.78113263866,3174.27776671294,3316.01981999367,3413.25146265814,3518.90582496764,3685.99477826814,3959.67420937428,4198.0187168121,4470.90133733642,4811.73114338443,5024.9239341796,5037.5719981053,5394.60030213348,5613.07082290901,6012.49830166109,6333.63837118467,6658.21226799278,6865.9173736066,7372.26712742633,7753.43945748383,8321.21626139508
Palau,,,,,,,,,,,9889.8326115428,10598.3614090808,10995.7307189725,10787.8029033216,11595.3903452,12495.8878972273,12837.9870102104,13626.2826132555,13433.88251171,12979.8679923734,13411.1007556926,14527.3193922378,15168.3083792518,15245.6114104045,16195.0125242073,17977.5310081878,18256.89902546,17865.790814837,18510.2156584185
Papua New Guinea,1439.2466658895,1592.12728002619,1811.50576784488,2141.99817638434,2264.38214233423,2182.96813827449,2337.53729971904,2229.46297689417,2117.0589855068,2136.04333766924,2081.45536199269,2079.35510756678,2066.01305766076,2106.82375842739,2176.64624889386,2335.16183812792,2477.99325218017,2678.29844466111,2656.86445517885,2791.71461148788,3039.78623637129,3069.75809776519,3206.19624483098,3318.80476871474,3763.07787858426,4081.29824656453,4209.04366236522,4353.28335715609,4336.24465709434
Poland,6173.86241160969,5913.85489554479,6181.76889777759,6548.11889536722,7027.07798101897,7662.77157126606,8250.35007365519,8920.16054746493,9471.41188027197,10022.3953632385,10655.425485274,11102.0835060116,11781.0563524395,12257.3348539845,13341.158266681,13895.9235416906,15139.6266951363,16786.7490490813,18310.4432086685,19261.0224550438,21064.0851811089,22850.6388460286,23833.2097049185,24719.2475053519,25612.257831144,26856.0352192633,28283.1543485005,30143.3290263037,31755.7718867144
Puerto Rico,13423.4856537018,14097.14655443,14979.4734862032,15912.0154864775,16775.5406010921,17741.7651768932,18278.4178698935,19320.6080182304,20500.4884086449,21807.8737419075,22961.2908723395,24893.0167974691,25485.6265881483,25956.5348844742,28981.3984672044,29332.6521319495,29920.8257982677,30545.6741595635,30745.415859352,30541.0641853302,30925.4008279126,31824.1548383855,32582.6224082106,33172.6712604566,33682.850026137,34016.6687531688,34348.6519800464,34634.029102697,35108.3455179904
"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,11758.3626503014,12716.277507751,13157.9779755287,13178.3877471218,13553.1387525972,14380.0788777095,14894.9738314702,15783.3795683607,16686.7394183963,17718.1515724419,18883.7432073804,19533.240821592,20356.647299736,20828.3259183521,21458.3718593563,22725.2774946084,24652.9499671625,25706.3800793085,26665.8372952939,26484.3682908257,27280.1658554885,26769.5118850004,26438.0163019973,27936.0396644563,28742.4403783509,29668.8592004843,31604.5463111485,33086.0967739013,34272.0362082602
Paraguay,5391.60301947423,5621.0286240843,5701.08778490226,5975.69808031988,6275.54840297664,6685.60112285061,6758.41268091491,7008.22844122953,6939.56334567288,6799.1484371731,6653.98191416041,6612.48395852902,6589.97221015614,6876.79850473563,7223.35677081981,7485.08178040412,7960.49955171398,8495.09592615246,9085.54016348562,9008.71239737037,9993.03296982448,10490.9355410387,10024.5981072804,11088.0465274267,11425.2152523492,11471.0969469515,12029.1276095113,12594.3414272628,13204.3087520227
West Bank and Gaza,,,,,701.88098883545,733.946278858754,682.456104731454,704.320741821146,720.540767708514,708.21124376308,655.266149254462,573.897094170023,441.443954592918,519.887062938901,583.478516847616,648.981106780343,630.813850859738,729.994991326537,879.339460417256,855.369402488506,958.56047615721,1120.8649701536,1192.59855017576,1298.81325811021,1398.00259033266,1377.15607550803,1415.91472406459,1598.74716896955,
Pacific island small states,2832.8058274847,2862.03850865428,3035.93362958047,3137.61423615857,3302.32612424856,3437.39048575183,3572.35622174061,3529.68384533693,3588.89904876618,3811.73260986189,3807.40116116308,3905.63930599727,4017.99098512693,4120.54656787905,4366.13089087846,4531.48164221226,4714.77004841447,4815.28145250269,4921.85032030001,4821.34136661192,4958.27849281696,5193.75405227941,5432.29546939071,5685.91573009112,6381.70579897248,6789.55898029844,6910.88684951415,7238.18690936695,7548.88438668822
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,96822.9533977092,99035.4224416379,103476.988001059,102758.23453475,113857.355864863,109856.195253319,120837.351191591,122883.548861958,125011.137010541,122424.172563006,132048.133684447,139358.354293196,140635.941860527,137077.276096089,128905.12853555,92143.8839730651,82237.5942861259,95058.4683407273,96804.7296884737
Romania,5270.67049486594,4786.40896134034,4506.82241021923,4690.51587651805,4986.28654816472,5419.13153288989,5735.27319678224,5562.20200458605,5544.23560139863,5596.49311641832,5850.31446446796,6521.48350836744,7162.31356960316,7551.72668715016,8982.16838779561,9602.12691658258,11542.7673516263,13685.8528378232,16782.1819976766,16647.8199172913,16979.1181543581,17907.5841692863,18931.537401015,19797.4111206535,20623.3090556572,21631.6519708325,24315.9105225686,27298.3547176622,29061.2644603089
Russian Federation,8010.38189287655,7845.75729462557,6855.50269877913,6416.87020344718,5737.19387074865,5613.28295492244,5517.86212993559,5699.94969819122,5465.05976670673,5914.3414892284,6825.40603759493,7361.38379952194,8037.49948207895,9254.5602973993,10226.7847523014,11822.3709000841,14912.245295999,16648.2446710562,20163.6116757122,19389.9421268292,20490.1294447216,22862.6005493839,24325.0649076933,26126.8315150548,25770.9334581441,24087.3260920265,24237.5788713251,26079.3733134885,28556.2545049113
Rwanda,529.534775168232,549.117520505641,628.477610007615,632.585492368599,339.177709575196,476.27135932633,530.747262675029,575.725616554595,584.364238881054,574.034461099469,601.326403952948,642.562165657919,721.658341542677,739.827179910504,804.727014513277,891.215934414334,993.868749662737,1071.17637688584,1181.93311379353,1231.95493042195,1303.53565245092,1401.22173106062,1450.5461019842,1508.31557236725,1661.5947070559,1752.78221094298,1836.79126631958,1951.17507870441,2114.08526666936
South Asia,1243.95877149899,1282.74167081154,1357.86638762251,1419.43799318617,1504.90413774521,1609.18126374327,1715.4751877478,1774.35330971128,1857.19983048591,1990.89002802227,2078.73109296727,2174.81585489332,2250.08575695231,2414.27783117885,2621.31820331305,2863.82401289486,3126.57930338061,3390.36791787732,3512.86360149799,3733.64335911441,4005.23536338504,4237.67849864407,4566.90635567255,4752.23582692997,4928.1787615185,5137.20100493931,5447.19809350243,5772.20243510466,6230.83201084634
Saudi Arabia,32087.7067122916,36925.5648721713,38114.1286485538,37443.8071168952,37504.4674850717,37498.5336881111,38378.7908104081,38712.2784428356,39514.784836208,37791.2340308876,39882.6231754495,39240.7680963175,37667.039312753,41441.8537807355,44601.7864095328,47161.1129947785,48552.5333522139,49394.0034790198,52047.0548533263,49933.183961323,51529.8357785276,56132.9575251876,56959.8087850248,55441.1113790831,55654.7027959641,48180.1832207042,45012.2637628464,47309.1246039039,48756.1606823044
Sudan,1143.53876005477,1238.57270655828,1315.62138292696,1372.15039839216,1378.9175778415,1453.28420048914,1526.14246822823,1670.77186036848,1714.97735867727,1745.10059332137,1845.52334075272,1953.48384029038,2053.79812406965,2191.62200149821,2273.59749499367,2450.73849998856,2702.90100883985,3011.09645485616,3220.32965611965,3262.02033779309,3327.14229485553,3643.09216091874,4152.15610131223,4306.14933794198,4397.80934323973,4551.99691787188,4703.85680798157,4880.26151672417,4767.68982660282
Senegal,1476.50368019376,1519.18660565004,1526.92701880981,1537.88510465783,1526.96285563902,1599.29296136242,1619.83507941406,1658.67168172343,1735.06602026937,1828.61177153801,1884.19939095352,1965.9060081771,1961.68286444363,2079.52687239955,2204.70329887936,2340.56969138297,2407.34074948283,2526.43171184993,2609.14022354809,2612.15472596272,2662.68694074575,2682.69360623703,2769.50477367264,2752.43267819562,2831.28064125834,2971.45051373106,3076.73210235847,3224.8531768559,3430.16285940513
Singapore,23852.3352868553,25570.2238027318,27064.0045111609,30109.6104544959,33110.3691863373,35154.5857708256,36940.5672430354,39360.0289149563,37628.9305038517,40035.9684620986,43864.4239920095,43167.0979706458,45152.5142915078,48791.2692039408,54340.3195569461,58758.9808525783,63955.5679055921,68677.2132966425,67624.9233881801,66196.0636410802,75347.9266808863,80052.3914982651,82065.5279029891,83003.1991698927,84412.475766313,86972.5316476659,89228.4216210178,93980.9405315942,98827.3526023806
Solomon Islands,1221.94150894215,1301.90127953081,1458.65022823787,1509.10097290274,1635.92163306006,1757.26562729748,1767.77170778006,1723.50454135479,1725.4364549014,1694.65219081227,1445.48622850287,1323.15218829282,1271.97902520385,1344.05535169591,1411.46842574299,1497.18303399026,1611.37405833227,1735.89456963801,1853.13746537399,1737.97250891582,1832.83157308627,2064.59580340548,2142.50704790643,2185.86878330005,2216.26505321992,2235.8269641723,2271.61391481808,2337.6426720615,2422.81953266744
Sierra Leone,776.406966410755,816.082113347814,676.128475289069,704.70362912434,708.876484164129,666.743052030306,689.463795722922,656.687147439081,668.807682243641,652.97930216024,693.011837428143,639.624977620434,786.37053536911,835.957819996625,875.879758459947,908.46986225291,944.769453891961,1020.2515610887,1070.51277607413,1088.37446561123,1134.08855614378,1203.21027160594,1408.53774378032,1749.27489341038,1789.60706296696,1587.83102402979,1597.75522169277,1642.60659308554,1703.80937442017
El Salvador,2915.88665031851,3018.23874550235,3258.45792312969,3482.0969819128,3675.41842788993,3883.60449113812,3944.07067337832,4097.28386513112,4215.60502908685,4333.67215667942,4447.65136065112,4554.8590032189,4672.35752622629,4807.7197885338,4956.55753899182,5224.7601622286,5591.44480746654,5823.17660498719,6063.28870852065,5956.87773425379,6127.04183023424,6465.87757698711,6542.77938269746,6877.96881105429,7232.75213948067,7597.34176589782,8025.62427089168,8436.72986978945,8816.64304630321
San Marino,,,,,,,,49484.3442836126,53243.6282362216,58209.8295940165,60124.6056793847,64038.2942033126,64432.4308124462,67251.7903530663,71286.911791369,74272.131127641,78463.9447662512,85274.4100823676,87290.4201226384,75725.3371644947,72075.2969180563,65725.5675212026,61073.1592449088,59430.9847077947,59290.9167039757,59697.4434166721,61250.8637797255,63037.1257778207,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,4881.28610736661,5096.31461414646,5572.24610767531,5793.85040281359,5182.31114948101,5727.52741203735,6137.8622659926,6800.89386792162,7197.98812701065,8064.52767329845,9181.72131199711,10196.880993195,11224.6010911749,12632.1049828398,12545.9950061462,12806.8476280375,13746.8715017152,13933.8493813121,14629.0814302611,14659.573761556,14922.146910479,15832.2206511236,16599.3685552249,17616.9559724373
South Sudan,,,,,,,,,,,,,,,,,,,2910.54021161026,2944.00928757238,3020.95054712293,2844.51612859785,1519.14246419127,2099.23564400007,1495.50961138534,,,,
Sao Tome and Principe,,,,,,,,,,,,1841.87859328349,1880.51264775508,2001.06619610353,2087.58361717716,2250.6333551727,2464.24474629408,2540.20178081101,2722.68838571838,2734.02085989826,2876.89114809366,2997.15249785196,2962.18883700469,3324.1973830194,3820.1760421566,3840.21145664754,3891.59630934873,3915.73237939135,4040.86048112083
Suriname,6616.76001586725,6891.90932135385,6948.46070574551,6522.16456878591,6775.92559522115,6812.38405149125,6907.04098738649,7329.37132572965,7488.84297763273,7401.21513613448,7634.29404775681,8033.3841722188,8290.55442391968,8871.53249796834,9769.88483882777,10405.6162133225,11210.7291329808,11960.9797939377,12552.9522401746,12880.6905378098,13548.4051905399,14475.0185113507,15789.6587627055,16818.1626471142,17261.3690702805,16073.1531629988,14375.6427759335,15622.1423379319,16151.1735106449
Slovak Republic,,,7163.00048013817,7457.29304393477,8057.38184937958,8681.57553126822,9390.64129649923,10082.7321914949,10622.8246415435,10714.1771288139,11380.8310273659,12391.2733371517,13312.203306834,14165.6120561322,15212.5134767909,16639.3941239799,18891.2397697264,21200.328642364,23725.8577558996,23102.8127137402,25171.6131071418,26049.7923842016,26933.4222167626,27967.1723033741,28991.5658308395,29924.1215483702,29651.5654808572,30905.9059639895,32616.6492230856
Slovenia,12356.9310724456,11630.5078623036,11262.1896596634,11885.135159681,12800.4444730116,13602.6579039401,14282.7159326736,15277.6502210776,16055.7513486949,17083.2512257515,18007.9661809151,18956.2899965755,20241.5254208308,21089.3042502197,22740.2953689768,23852.6432841831,25689.3954889946,27541.483838738,29604.2912348481,27564.2349338811,27845.5119877052,28931.3837141518,29042.8202729641,29973.6991074851,30870.0236667425,31636.750034272,33868.3155825616,36650.8021903461,38749.2519820723
Sweden,20221.2450736036,20525.1259070138,20628.3064623625,20561.0776936745,21679.6361346307,22898.7762586378,23728.453029684,24634.4802555095,25706.3928614723,27293.2140688778,29460.505949487,29770.3330308084,30751.206648203,31583.5369641333,33608.8850066905,34029.190292314,37429.0520137453,40589.838731853,41971.6120485994,40186.8154334789,42210.9064091771,44503.6732364594,45304.4157121075,46138.4545736846,47045.6463479824,48975.0045123538,50433.926144379,52692.8528624402,53807.8671589301
Eswatini,3518.53023821033,3601.50613049921,3707.13174968647,3821.54102476577,3909.15342046148,4096.95665495004,4246.73153516206,4371.16533494662,4459.13980967285,4590.5299215026,4721.95505506505,4837.10085441303,5101.40404444983,5378.00997154179,5703.51081946625,6208.00189329119,6743.04845646365,7185.80239757765,7334.46521461777,7452.65040055932,7771.3599254478,8057.54054066956,8286.43516299724,8722.08971349021,8803.44390981394,8844.82421130426,8762.63560188398,8493.90167547506,8815.71575242529
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,32614.5202551111,34232.355107087,37233.9683840429,32887.2434663691,32483.0713158752,33012.2476690497,32520.3493140973,32432.2804398107,32256.3333093626,
Seychelles,8966.23197743774,9399.29181336189,10254.7909559024,10918.3655421947,10771.4439309947,10747.3330719946,11315.0622795376,12736.6357421299,13691.9391018029,13874.4235036726,14271.4199817359,14240.7537798484,14200.585191003,13767.6770632353,13786.2865425222,15424.3273989838,17027.8441748609,19209.1583290285,18738.6110375007,18599.6254745703,19387.862527356,21922.7395312636,21609.6773551124,22394.843214,23891.5455946073,24072.8460334507,25707.3258012938,26861.7003238635,28243.3276035559
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,21231.9255276943,19074.9736792747,19764.442710931,21582.4998248046,22855.2409294216,24256.4159523207,25477.4161568839,27075.329797649
Chad,698.379576624885,758.951860028337,812.02538150137,678.559181111222,738.861448655039,738.724906455869,743.371435880231,772.053400383315,806.371359576132,783.830147124813,765.583256902525,841.131701192232,891.922030325031,1002.79503678398,1325.09528367965,1545.73895291761,1547.58476309082,1586.3962040957,1612.14564285796,1637.8036327655,1819.69476743307,1797.74936020364,1733.94876668977,1570.75341931734,1677.35244871116,1820.09530996928,1664.83486717165,1587.03105963951,1618.93294012893
Togo,833.476170346071,835.988822192261,803.75249406364,684.171000317955,785.621074454685,843.395932920823,908.394553488034,1024.6019172926,980.291430859467,987.572609252723,972.455515849043,974.623594677329,1001.32917577661,1061.18403165549,1052.02568560148,1007.66115310553,1037.70033244389,1025.04327348851,1058.28382000192,1095.26372308204,1144.33151531116,1210.14211353993,1230.10024846516,1277.45955808642,1329.08889185062,1397.70664339301,1454.46519569375,1516.5260461051,1590.36696678464
Thailand,4311.65963873124,4781.94161356927,5233.36607718115,5747.03243393048,6281.27926627446,6864.71210555881,7304.1084334134,7140.39514219786,6589.56762868031,6910.29652827502,7302.88510823676,7648.8474541518,8179.37916528454,8863.72705056226,9608.52628012974,10256.332819794,11024.8578456087,11869.6769022978,12244.8175683061,12191.398718236,13195.3804651683,13519.1140727014,14871.081041747,15407.9633307443,15478.2999917297,15822.0321233973,16576.7166911895,17381.6543071264,18481.8812983726
Tajikistan,2641.26752782934,2481.84760304557,1768.90448715338,1489.26029555891,1178.97934566495,1038.58316723232,867.950544599295,884.596323209103,928.171015604689,961.683545154252,1048.4611106906,1155.12727631493,1278.64331382351,1419.39319531555,1579.58580016283,1704.53565596934,1843.70796291249,1999.6872461058,2154.91617545641,2208.44745322524,2328.44456314427,2496.58123080876,2500.64455084722,2702.66797021031,3303.09571854519,3005.85424117622,3322.49324171659,3089.53020835658,3313.51779873858
Turkmenistan,5436.64605034412,5212.77882613227,4405.0084500119,4450.4071750646,3663.79700945788,3394.78860121669,3620.16237455213,3212.00103406507,3432.76901043352,4009.08483317967,4275.00944186324,4510.65969630703,4548.03115392972,4736.92344084084,5055.93929578356,5829.43553665298,6588.03668225059,7420.56096419743,8561.57236519883,9021.14207748964,9810.60819683024,11294.9484349556,12057.1959713637,12739.1819495717,13490.9871640811,13690.604274337,13866.3247180798,14205.0215776646,15206.9543184033
Timor-Leste,,,,,,,,,,,1268.20118535435,1479.69766938483,1369.7376046006,1329.54931193658,1335.84700931181,1385.90018340246,1340.47397925388,1488.04490902475,1658.53731414329,1805.85703119891,1964.51535236192,2084.59178697585,2320.07376246374,2483.17042918651,2721.05630976727,2916.8233721226,3140.87394571889,3165.79942372693,3154.91955389043
Tonga,2321.4357998587,2549.14984165847,2609.62049744598,2766.72751740736,2960.11860001333,3126.62715307851,3174.37873225121,3213.31995299207,3323.62706091584,3486.3214631753,3665.90252618602,3860.98950208077,4034.23690304273,4171.91306830003,4242.37948399723,4413.48485844246,4474.59378993771,4365.82485944571,4553.27672451146,4669.99798764527,4889.29852795444,5151.45482498474,5339.53213636719,5313.80567144102,5567.03541123729,5849.717335049,6092.25836593716,6321.60693304713,6419.56177829787
