Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,1320.86470128614,,,1276.49166714066,1296.96929283499,1355.65581344784,1437.42624153439,1528.54072128015,1682.69717525564,1756.60081468404,1909.25275465525,1909.83683863058,2060.61014263216,2017.47291139031,1904.74099969878,2022.70711442233,2042.47939662064,2171.95023795907,2248.42963203051,2265.8809795119,2295.88962869393,2253.09280722391,2358.27984029018,2406.18257538549,2458.61084288328,2541.40892779266,2721.87004672743,2885.44589035841,3009.19823187339,3131.3862817875,2994.6788332915,2971.45688395377,2906.37722112463,3014.7000181241,3289.70122265962,3568.29082936098
Gabon,282.413795136241,331.431867958805,357.522363173554,298.466409534426,410.900952138148,424.617258455559,452.668660821235,490.098852792328,520.477661319893,550.726052026662,549.456614777571,635.495856830609,703.785421909943,1160.31063559259,2432.82468149933,3332.00460917588,4550.04667494901,4154.27475460752,3452.62054538486,4275.25736378107,5892.15606978026,5186.37017914264,4736.04629278741,4325.27026764319,4423.53149827758,4038.06366202811,4004.05411644878,3755.48800751792,4267.81934418992,4532.16585864728,6268.95101975453,5537.0097213605,5578.00517318483,4252.0281857038,3963.86804889036,4570.59236712951,5116.14605875863,4667.16858546361,3831.78066770816,3888.89892699174,4125.71666351713,3989.55660613452,4121.95864470997,4922.37652559806,5729.29695779698,6888.62714727031,7214.91454358539,8447.0785912062,10212.8194320542,7690.05223487234,8840.73066379785,10795.5005802196,9814.03899241886,9680.82433880273,9650.57437612745,7381.74674851952,6979.70919563581,7212.53574430676,7952.52589277651
United Kingdom,1397.5948032844,1472.38571407868,1525.77585271032,1613.45688373392,1748.2881176141,1873.56777435421,1986.74715869685,2058.78188198056,1951.75859587532,2100.66786858672,2347.54431773747,2649.80151387223,3030.43251411977,3426.27622050378,3665.8627976419,4299.74561799284,4138.16778761535,4681.43993173038,5976.93816899991,7804.76208051155,10032.062080015,9599.30622221965,9146.07735701852,8691.51881306514,8179.19444064991,8652.21654247593,10611.112210096,13118.586534629,15987.1680775688,16239.2821960944,19095.4669984608,19900.7266505069,20487.1707852878,18389.0195675099,19709.2380983653,23123.1777902009,24332.6977665594,26734.5626114537,28214.274355869,28669.539690801,28149.8700107891,27744.5064592461,30056.5862179301,34419.1479145952,40290.3139710116,42030.2866138136,44599.6975685697,50566.8265956828,47286.9984928367,38713.1374283353,39435.8399018505,42038.572250193,42462.771568145,43444.533001954,47425.6076805194,44974.8318771782,41064.1334316223,40361.4173832159,42962.4127663553
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.6401223992,1314.67067020404,757.223548505358,550.015542609224,519.816187076762,578.336763329878,689.034413652597,807.032285752352,851.515744635874,673.537892675192,749.908523611591,801.990413888373,853.516453713318,1010.0079801313,1305.04748557208,1642.76093756395,1996.05712927664,2635.35388202963,3324.73587905411,2822.66743023352,3233.29594347421,4021.74330617286,4421.81824228013,4623.72955388974,4739.20356526134,4014.18594419329,4062.16988757379,4357.01162453036,4722.77719386493
Ghana,183.449562150492,190.218771854768,195.492259522758,211.064799079178,230.088718367366,265.323345967193,267.74842725408,214.832148179068,200.307166178469,230.287308092925,253.566563815845,269.368325240366,228.859956009229,259.70173428655,296.889841147268,281.40612646801,271.125551678803,306.809994546516,345.834553557393,372.060258519828,402.060562295804,372.07737791788,345.641481228165,337.162899872152,355.666675005137,352.352824622797,435.068253766812,374.470341506465,372.684113171393,365.889657180281,398.637000137952,433.773065097474,409.746625373062,370.419247944586,328.744586414155,379.988007250646,397.13593689471,384.796156440468,407.523303616938,410.334229678993,258.47095948786,269.014998380817,304.564560762479,367.82152164834,417.508164861765,491.946377884101,911.998675616525,1078.16050942235,1210.62225723084,1074.75538037586,1298.43695159215,1558.482133003,1613.28683693408,2378.15951253814,1968.85826340022,1766.00570099776,1931.38947036943,2025.88585713133,2202.31216442504
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,341.527472179954,351.908866529632,398.545983011959,394.331453380332,419.788629838451,461.349458509251,489.071872011722,475.421835234174,477.780468896903,508.107829366703,518.374233185848,493.833400362421,456.491035307479,429.719768047998,363.482478999068,336.630091885345,343.537341868267,393.739929291085,410.761216116844,322.415681605527,453.403518454163,659.992722954546,715.09682041101,674.085550245057,672.424402562443,651.135363533047,717.050737885584,769.003943268326,787.238070219971,769.256013746016,732.962172595344,855.573639877367,878.599613250501
"Gambia, The",,,,,,,106.413224524113,109.451919948919,93.8449088823768,100.101772717037,112.609196075425,116.558761838096,120.143016403993,148.17348910753,183.081414965133,213.309262256298,201.126681334563,239.432279711081,288.057708843548,335.805979794786,378.316551049642,332.681618154386,318.606922385822,304.837000011512,244.371321701364,298.661992983614,234.654507172854,265.487819500556,305.312219478068,310.297981722335,331.818434756804,695.40958742204,695.156048082327,711.725510062406,682.218521259004,696.450818503128,728.669071886674,669.398865609291,678.675630192061,637.931570230916,594.151642988667,505.420149661362,411.77248040377,335.906216950504,642.75492984273,665.721940653672,662.362460976956,780.380099148097,924.511516430027,833.280402724096,860.637873688125,762.761054131159,742.781137796627,700.514971960668,607.428404115004,660.723571244322,682.718020328255,679.777332561109,716.118488979126
Guinea-Bissau,,,,,,,,,,,111.688521760302,109.331838924622,119.727064631642,119.776830960294,130.366528279139,142.281077346325,145.876720657506,148.977186794704,158.865673398967,153.006192038274,141.559532546952,194.924162448973,204.248042032956,197.032232113574,162.672154070606,164.941935311688,145.906788573448,190.452588551436,176.259580528459,223.469544075023,250.150467936055,257.789175646965,221.7998174637,227.02281017036,220.960216947339,233.242401899793,243.438734191465,237.129030400789,178.84851966803,190.672630149531,308.144119293709,319.677491756944,331.493871829946,371.219827429358,404.349136626232,436.302019745415,429.622265888583,493.070496879393,597.576392658105,557.171614773484,557.632132626126,702.742880436386,616.411686249548,634.48244599306,622.481716725217,603.158512942404,661.007654906181,736.725566231783,777.969921802522
Equatorial Guinea,,,34.7905813582671,40.7522373246802,46.9757052229382,234.340692484015,243.76909130671,247.840731117308,225.488825516212,221.137218045113,218.208408956545,217.325829212364,226.006812545407,292.47036483088,354.289454859142,407.723390885211,418.01989796005,429.423677612066,,,202.629069750811,138.937349533961,155.621851995499,144.19724777467,151.773822527292,176.414056792162,207.053210112368,243.734931307381,254.543267043902,217.072388432346,267.468072913182,256.221008229295,301.179129098883,294.07050485754,210.409982537864,285.552548185098,450.638140004534,824.549546050735,663.729505019455,1067.63477949792,1725.55473767524,2313.15128886079,2744.20815553402,3618.57609412069,6152.13123760173,10963.2893629413,12857.3360461499,15908.3918313632,22942.5834490967,16667.9368247067,17288.8595992193,21641.8705192127,21711.1532298542,20390.7193153023,19394.0299929972,11283.46560612,9250.33195308226,9667.91225173046,10144.1958108456
Greece,520.322744310383,590.780054812393,617.057757690519,695.228624389878,783.705880998279,899.281238912995,997.430467475556,1068.11455622703,1154.43853055613,1324.05898884761,1494.38785525349,1652.3265992595,1899.6752725147,2502.81435849334,2828.74843219735,3153.23530574717,3390.54548359296,3886.37425270915,4694.63368334781,5705.94927419931,5893.66180979161,5380.26768284354,5579.23477158982,5019.87865266132,4852.5657284733,4813.71117991069,5656.5053560681,6564.88450260813,7598.02805334994,7846.67816401445,9600.18512965969,10188.3697801238,11176.4584362517,10401.9829861914,11091.2838606376,12959.3243186619,13749.1151520996,13427.8324937945,13472.1376415276,13245.1894634121,12042.9537310995,12538.1788278361,14110.3133911078,18477.578411927,21955.1040911595,22551.735744099,24801.1578065035,28827.3263555224,31997.2820108813,29710.9702950284,26917.7589787254,25916.2935289351,22242.681934771,21874.8195041667,21760.9797994918,18167.7737169162,18116.4596223336,18883.4600669282,20316.5683305736
Grenada,,,,,,,,,,,,,,,,,,792.384709512509,991.26144820256,1153.99957361425,1245.62468592233,1276.41262693709,1347.00274908185,1372.68199233716,1477.84062005078,1678.19077487028,1872.3190964517,2162.29101763576,2408.86183962193,2758.11607261589,2886.90829497216,3117.95447738844,3192.10049343328,3153.94670859397,3272.32279989145,3411.89891630622,3632.75061083003,3861.39782205433,4370.70399812384,4705.65224119777,5057.17396526767,5040.67046833563,5213.89626884928,5682.59610025871,5741.59863333486,6644.02495959618,6658.540846699,7212.50682187083,7832.42335227049,7290.69710041267,7257.75662232319,7291.05889664338,7444.5047675973,7789.77638079977,8369.88675513221,9096.87064595412,9628.34748662013,10163.6298527725,10640.496760331
Greenland,,,,,,,,,,,1498.27643678161,1876.50323874687,2196.71171134534,2860.28057640115,3432.70603291276,4257.949711754,4844.67632927424,5713.95491904992,7235.54974098321,8480.69482681448,9483.17307607343,8544.05832861263,7813.69066733532,7988.170958612,7198.70224749384,7760.82840448295,11271.3214290252,14554.3875384826,16398.0110939363,16813.6839491482,18326.8051234609,18315.1963031585,18768.9301437197,16797.4588562842,18123.9630348205,21665.7018983672,21422.3575434047,19145.4960362523,20496.661371851,20170.4384160027,19004.1072910304,19275.4733376066,20652.8783287878,27459.7627839484,32023.4522076237,32489.7819085278,35458.1231210482,39780.9514445753,44367.0556497873,44918.5648770756,43988.3324931946,47186.9814680048,45936.7659516989,47535.5899453685,50484.9275739023,44536.4013080999,48181.874188064,,
Guatemala,247.841986231897,248.308208470062,256.168506729799,274.789958024245,274.619789706883,273.40401370429,277.410244610528,281.652804930581,303.203451304358,313.858957770105,338.682043021158,343.362488928255,353.660911338709,420.867798176109,504.330462406362,566.685442716882,661.487898407295,810.063888696738,875.495024016766,971.356509049562,1081.72504300498,1152.81780403317,1138.75974075938,1153.23767959924,1177.43645106981,1179.80355567272,857.009466966543,820.038346551519,886.800827182973,929.314058536822,825.807388097378,991.86227272778,1075.42821717853,1147.02643497399,1276.3327268393,1408.02420344366,1472.27534301453,1633.9662245823,1742.08382367719,1608.6840861065,1655.58773023347,1568.37628632262,1701.74972889462,1753.32740830021,1872.73706725443,2077.83437141218,2256.56506958735,2489.94840578017,2794.17683179156,2635.71644322601,2825.48396349692,3187.86620251971,3299.66560477367,3452.92200049589,3687.83695118893,3923.57334364713,4140.58982610593,4470.60999392312,4549.01008110721
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21536.3668753499,22572.0752994287,24395.7976230384,26495.8775773033,26555.6452019565,27542.2261673182,29056.3142936191,30026.5032092749,30700.4340081784,30859.4043533803,32494.5623640591,33265.3811866066,34394.0974809957,35278.9259389693,35562.8379083283,35615.8046274371,35712.5621350321
Guyana,297.673299079368,315.385459502551,321.545767139554,282.306338501804,305.361611188496,327.114222691783,344.166523485249,370.154172302459,334.841272848636,358.320936550029,379.893720546888,395.202918938914,395.292946834055,420.66158167189,588.13621991354,663.401001911489,602.624847334773,590.065370450038,658.438565167992,683.333032744437,773.181670774835,729.606958833535,616.963158851373,628.197688848721,564.526418035623,588.61340942847,660.152763615591,468.140185120002,551.263643375844,509.371016994551,533.536205388525,468.160197417458,499.02770963317,602.141477607034,712.712854200065,816.542932880453,927.195895641403,988.347836411124,951.91247710807,926.742808551844,954.404152491261,955.665380611907,974.949193282042,997.210034576674,1056.42388561094,1105.49645364882,1954.13330777809,2331.20034221863,2566.8870846973,2756.81988916377,3033.24772490536,3425.43644063562,3788.14674878178,3934.86526171904,4031.60066245674,4166.12851559884,4542.62206666493,4586.05457171312,4979.00218839886
High income,1394.13041365811,1454.03584117444,1549.48996839921,1648.2148793257,1776.94444322485,1907.11986345707,2069.46628442932,2198.31795679728,2362.67714791369,2570.78004219276,2785.1623831894,3061.51971865127,3518.83970122475,4225.72713567243,4721.58520312187,5217.07824580643,5634.8981446118,6324.50138817941,7527.81033239626,8628.35795865845,9551.981872839,9619.45288348408,9459.77780476782,9700.29532346376,10047.3516028287,10475.9833032851,12631.8037713506,14540.3116347329,16262.9069313814,16889.5275465144,18837.4397698814,19765.6896990182,21138.1352404761,21134.8818552757,22496.2112566414,24773.8159793854,24820.6808631321,24249.3167827446,24190.3875865567,25248.413706906,25598.9136070985,25191.7684413953,26078.2356522544,29040.5803140576,32102.3728442721,33712.8842952036,35338.8062230532,38338.8437474418,40412.1735465979,37625.0424210787,39174.1223649535,42088.225111711,41888.1192054076,42145.8763571738,42805.654138014,40201.7484596349,40801.3185608848,42384.8413444083,44806.2455304738
"Hong Kong SAR, China",429.442874392053,436.754411520393,487.821134050813,565.727810358046,629.591525784494,676.805507110096,685.926614135084,723.239225616661,714.48296958061,825.523449142012,960.031961510704,1106.46971695915,1384.73843732271,1893.18124189464,2144.60771295144,2252.11188136859,2850.0146101832,3429.42027607254,3923.94373132755,4569.45370724224,5700.41263435822,5991.32026141972,6133.78407860515,5595.23513863846,6208.22615937199,6542.93153674313,7435.03069759422,9071.33260211718,10609.7456394545,12097.7751586818,13485.5448929565,15465.8588553349,17976.4293827655,20395.5173666776,22502.5797409692,23497.4923138193,24818.1545523517,27330.0333502807,25808.970952453,25091.6665997966,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.1003722551,26649.750801707,28224.2150609389,30594.0178410231,31515.6627713018,30697.340383517,32549.998231121,35142.4879344543,36730.8767001128,38403.7777145477,40315.2855640552,42431.8882817277,43734.2499937722,46225.7818690007,48675.6164599767
Honduras,164.644722539428,169.909593023117,179.876389779959,185.049514955538,200.434376820137,216.814470495713,227.741144929835,240.547133121382,252.584519942969,253.268912797776,266.136210205643,261.246557067005,278.615012666054,307.343661428183,338.155992388957,356.457283954063,414.623140462821,497.938290844288,895.649799448659,993.727447712052,1078.80887936637,1066.16958563577,1090.99879447111,1110.47786642352,1183.02706865894,1232.87134320478,1287.41103068907,1362.88630202473,1262.06688089423,1128.28268536209,993.483052704469,911.755518057348,942.612764992185,913.302308564991,836.60373874429,936.666998051461,887.693367816126,948.955555046673,1023.46056927456,1002.71519768983,1080.46212866245,1120.55221213452,1122.06394226918,1145.49756077097,1204.47661886887,1296.69595922206,1420.13612093697,1572.0655038891,1727.82770138436,1789.70665110755,1904.34646496881,2088.31530028695,2144.3426111782,2102.59316626494,2206.05193412773,2302.20137936204,2342.58465119568,2453.72789597457,2505.7767518956
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4852.23050187669,5202.93496977252,5260.24783316879,5619.21771053364,5185.59066933645,4849.52881598807,5391.09995581021,6233.06254073761,8060.26755890445,9662.7836671978,10530.216009766,11703.3259666948,13962.8648704525,16309.4484223243,14555.9876468604,13923.6370524478,14566.6297259084,13238.1179547554,13642.19778327,13600.1861816146,11782.9025486428,12360.47325706,13412.3419505426,14915.3720715736
Haiti,70.6611393892491,68.7645486592402,70.1380109788755,71.9621841715769,77.862485419389,82.9476473278901,84.9853892297224,83.4121866909452,81.59291748904,85.2957407248977,70.8262852768149,76.2636367496556,76.9018955076889,94.9045719077994,112.996156851616,133.750064038683,169.310921883523,178.860839656262,180.27323738129,195.754238035777,245.216653822238,256.245663275115,249.432043811515,268.291707578563,293.18672597986,317.076445972897,357.79660883523,309.303396535657,386.777234193071,396.686139185866,439.944062994775,483.873905037789,308.371313176134,251.752718957926,285.118778837802,363.265825942713,368.632237698082,415.770483268566,455.541896058048,499.303748903539,467.147558753214,417.762646021673,396.633820807602,332.614778539168,391.034615655408,468.757269552512,508.968806625167,619.812774237648,678.844789796271,672.036997916062,665.627419493396,744.217426799623,769.749380959249,815.820015229786,831.873948899917,815.728284410317,735.301770321704,765.727294324274,868.34202469407
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.25832323432,3735.10582022067,3873.98772321774,4173.37302368653,4494.70762405948,4525.03910312241,4596.18262235195,4744.21226429639,4793.47852203763,4624.28165670295,5276.03318905496,6655.33300865319,8421.10331316153,10285.7936270098,11200.5769496264,11475.8227057093,13918.9601910137,15753.4732840195,13046.4810081848,13113.5259617277,14150.9667263678,12918.2475205388,13687.246101281,14246.109801447,12651.5683423004,12992.375667515,14457.608763614,16150.7727613725
Indonesia,,,,,,,,53.5372982103029,65.0530450392047,74.6020983902901,79.7145360981891,79.1781893293078,90.8761729866669,131.024911617114,202.495384721854,233.116666252452,278.196668135507,333.694374250622,365.91584458479,356.921336727384,491.579526269543,566.577680933576,583.669858137875,512.959117624091,525.333962984625,516.960993326026,474.859160471773,442.215467300766,481.781482255566,530.003245615281,585.076549951004,631.782837284761,681.938385611901,827.905305280584,912.203275079504,1026.39342043947,1137.41011823586,1063.71236524864,463.948169466852,671.098616110039,780.190200986579,748.257615698969,900.177575713531,1065.64853925461,1150.26131499565,1263.28732054575,1589.80148866142,1860.00276310682,2166.85416700025,2261.24722374577,3122.36281521649,3643.04393616102,3694.34894603237,3623.91158235134,3491.62479085767,3331.69512758628,3562.84575641971,3836.91381389271,3893.59607757239
India,82.1886020091056,85.3543011749033,89.8817566863598,101.126428181221,115.537497020064,119.318917211719,89.9973059630537,96.3391366489315,99.8759646011063,107.622317828827,112.434493490322,118.603242102118,122.981863898262,143.778688096538,163.478111157501,158.036171764282,161.092091731697,186.213501325277,205.693386086224,224.001016839808,266.577848118397,270.470602438399,274.111331421581,291.238110137317,276.667958643143,296.435151551022,310.465935085896,340.41683161231,354.149251617083,346.112887271625,367.556609311203,303.055605342701,316.953927895311,301.159004220577,346.102950322606,373.766480007829,399.950076763934,415.493796981777,413.298934242221,441.998759593395,443.31419339174,451.573001074356,470.98678594916,546.726614478728,627.774247283919,714.861013495661,806.753280628799,1028.33477107667,998.522339019268,1101.96084002239,1357.56371913262,1458.10352686177,1443.87952939042,1449.6059123387,1573.88149211052,1605.60543109026,1729.26802051544,1981.26870609561,2009.97885727039
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,685.61471237976,739.276406442666,797.006288353959,852.135301717888,965.135422676745,1023.77372640936,1074.50650554958,1152.00495214994,1124.51663608246,1291.34992028637,1488.2946985407,1705.97259689756,2082.95683313102,2427.17229889613,2519.94169519675,2976.96096742755,2923.07966849722,3431.1775107132,4405.25609172698,5436.46487499609,6380.06947863501,5993.32293639701,6168.01634742633,5922.3258693183,5698.84416121523,6018.93506141181,8121.88627329554,9593.38829452966,10728.7036758096,11189.2005891826,14048.1062048571,14104.0782910741,15733.2039761324,14674.6145690882,15921.9748437244,19181.4004464832,20860.596992539,22542.8107714729,24263.2448019694,26284.3419750136,26241.3646146973,28227.7275276623,32541.0986016666,41106.9252651794,47631.0106571223,50878.2236116364,54306.4293166897,61359.7413812502,61262.1005610307,52105.1524837739,48715.1768553933,51848.9097301621,48917.8975571766,51590.1884453629,55492.982676213,61995.4227789928,63197.0823744196,69649.8827399743,78582.9480997567
"Iran, Islamic Rep.",191.680781242215,196.925081789233,203.437316704253,208.132361496648,221.321237135572,248.341072691126,264.979700116411,287.082832545505,318.991965654226,350.913606178484,384.944123481777,468.956811967117,570.350585853324,876.268523776541,1453.73458011719,1581.93043170876,2017.41192148097,2315.89283930371,2168.87015242368,2427.46582061307,2441.44049121535,2499.98874994195,3008.14556156858,3583.32930085666,3568.65556413161,3805.58265064987,4244.69101578579,2617.70064033503,2318.46441310853,2197.9562278351,2214.32749205514,,,1067.30753326284,1185.68630402961,1569.25529374222,1932.80498450661,1804.33667745938,1723.83536659068,1756.89666696426,1670.00946997849,1909.41227771353,1911.67879150172,2253.93613228235,2756.19874219366,3246.05102938326,3774.35784149991,4904.66625185167,5630.44299454113,5677.88852169889,6603.21226914401,7818.05723219579,7927.64754158673,6111.44060803083,5608.6025115113,4916.08593793143,5265.90663458425,5627.74926845456,
Iraq,231.025648935514,245.032053889609,254.70143365454,250.787110026832,288.163552612317,,,,312.822277421474,313.817445557465,330.885201724653,376.891874847376,388.111024081426,468.854012400145,1018.09578256294,1151.81763011062,1471.1494120054,1591.88086044514,1847.66868096239,2852.11068338322,3911.5435760106,2736.02046565357,2951.35314921516,2740.01007034657,3081.05977543095,3103.98559334499,2962.18722770436,3482.16759803903,3762.45148901532,3862.40450883208,10326.9216621259,,,,,,,,,,,,,,1391.96348940291,1855.52200375202,2373.21478464391,3182.94798201412,4636.61097758271,3853.94093481185,4657.28042580536,6045.49555071698,6836.0273134631,7076.55460775667,6818.8046210291,4989.80307473071,4776.72649939342,5205.28825481948,5834.16621076061
Iceland,1414.98226940621,1418.12586971526,1562.23073045837,1831.70565581972,2297.9206432038,2723.52094989073,3215.69417804329,3125.64949185014,2354.48002671305,2039.19629517262,2580.22770184159,3256.98818038021,4020.87845424432,5445.51554629521,7051.13510060887,6463.8788615318,7594.67399703189,9972.22252471036,11253.6257906647,12659.6417041195,14844.0940028644,15160.0070734833,13732.3468139737,11689.3534926065,11977.5168359686,12379.7676362891,16430.7085013762,22486.9384073798,24488.7280158262,22468.0686575393,25423.0720058482,26843.2780957191,27165.046020652,23615.2390017339,24054.7346686467,26673.625324993,27659.876119742,27960.9222066551,30995.0287465653,32343.9929428494,32018.0632471857,28793.9598986984,32326.6377413951,39423.9273164191,47367.2818601205,56658.5895912552,56673.5930446545,69054.270801496,56409.7734569066,41333.4198670842,43024.9238377351,47516.8757402109,45910.0209039774,49522.2369665887,54242.0546770039,52428.5957626253,61757.9493064483,71314.774196294,73368.1174642654
Israel,1229.1747476372,1436.38443935927,1094.63584823375,1257.81140535239,1375.89225589226,1429.31460528027,1513.88360593382,1468.12386156648,1647.87727434891,1852.39253852393,2370.09655481028,2186.95029783153,2787.56372513142,3455.23208758016,4838.9106099507,4445.77937153579,4297.5165722471,4808.41439278752,4564.54678458315,5682.53605057213,6231.17882275304,6465.93271959114,6905.85765634552,7574.23427212136,7011.41157667035,6497.73415524957,7931.51011298114,9375.89360029887,11278.5641122079,11045.1453436154,12663.3645290826,13650.8421213355,14758.3471055702,14443.2439705716,15992.3435031599,18103.6625165139,19324.6393585294,19652.6074376039,19415.9850688554,19120.2506461821,21043.5749322433,20306.9322388455,18435.8947627594,18979.3234467797,19896.8177404384,20566.6454898642,21837.3784883786,24924.3309496648,29567.803875678,27715.636808319,30693.5930786871,33669.2464692884,32511.2378524925,36309.4688256886,37678.8897743182,35776.7951710172,37321.6240366845,40541.8620907084,41719.7254417057
Italy,804.492623346178,887.336744604475,990.26015216342,1126.01933699825,1222.5445404629,1304.45381661965,1402.44235441032,1533.69287748547,1651.93937679756,1813.38812575706,2106.86395349362,2305.6097736839,2671.13730836617,3205.25206464797,3621.14583868469,4106.99385701582,4033.09936697023,4603.59969342679,5610.49810740757,6990.28579430044,8456.91898245086,7622.83332844583,7556.52342933626,7832.57538904233,7739.71527972218,7990.686561928,11315.0151653174,14234.7286486045,15744.6612714238,16386.662217067,20825.7842085848,21956.5297597337,23243.4745415513,18738.7639034085,19337.6309059755,20664.5522701724,23081.6046757702,21829.3458226222,22318.1373007109,21997.6243155313,20087.5919858794,20483.2159949974,22270.1441234282,27465.6752987224,31259.7164954309,32043.1403684119,33501.6581673044,37822.6652377427,40778.3427367209,37079.7586704546,36000.5201179254,38599.0622070322,35053.5262442572,35549.9746972954,35518.4152916749,30230.2263021296,30936.125444977,32326.8417463954,34488.6388549862
Jamaica,429.255200419043,453.056187959716,463.890236719862,485.246371581196,518.814171395077,553.449740530436,615.965727523504,636.618040039526,593.622773105016,644.05694202836,748.957461521357,808.63567777408,968.967422838537,968.959199863084,1188.55304611925,1410.44808615274,1443.05767097216,1561.73057448013,1255.72935191023,1137.02693810523,1238.83505956459,1356.0166307174,1474.23870045609,1593.18429636694,1029.13716101093,899.256757502197,1168.09928423128,1383.76578179525,1602.19850623353,1832.75890915689,1897.68696278779,1668.98800985679,1434.71046249844,2175.45637300171,2159.84137192465,2580.73638616688,2879.65819301448,3241.2344066037,3359.00584094868,3362.20066383168,3384.69486090546,3431.41646921996,3599.9731722032,3469.15156513456,3725.10909281175,4089.19844248346,4321.04332724263,4633.94438578828,4917.71839830304,4316.23105265842,4704.05445468166,5111.471413428,5209.85193130013,4989.17139091154,4833.79031821405,4907.50371974316,4843.33847410864,5069.18383810726,5354.2368587703
Jordan,,,,,,511.101664304358,519.373929197101,458.126705548002,374.084244499496,432.145279830125,371.572767929199,374.888424142334,418.57846950955,484.33597088261,596.420447304094,659.775798702446,804.799847285221,962.009760921403,1163.00937561836,1420.56229402015,1644.2578412245,1778.87294934137,1825.82613528298,1841.87454400042,1783.72275480188,1721.9809713976,2122.96690974925,2157.10062652136,1927.5558535154,1241.69910106433,1166.61027609729,1155.23331417259,1355.23704261584,1353.25715942575,1434.44569823123,1486.64688577298,1484.13686603515,1515.41959693748,1622.85546359369,1642.35133051102,1674.82526125655,1744.46360179843,1827.335752764,1902.58990224346,2073.64132134865,2214.01781725196,2548.26865824395,2773.74024212779,3398.15172154303,3504.00246037434,3690.11326778672,3816.27925808967,3877.33934463778,3998.02747275799,4072.76547535039,4105.44896083238,4103.73359991068,4162.82068657256,4241.78878213854
Japan,478.995340162869,563.586759838827,633.640315173776,717.866915230894,835.657252484116,919.776688184802,1058.50356090902,1228.9092104006,1450.61965234374,1669.09819990781,2037.55990148865,2272.07780220778,2967.04199623728,3997.84112039422,4353.82435517488,4659.12011498931,5197.80669676619,6335.78762668458,8821.84349179091,9105.13609673044,9465.3797140302,10361.3230580189,9578.11380327871,10425.4068209429,10984.8658284904,11584.6493269017,17111.8537325384,20745.2520919399,25051.8543154389,24813.2993783357,25359.34702031,28925.0415756881,31464.549046228,35765.9140886748,39268.5668686204,43440.3678678967,38436.9263119118,35021.7190917159,31902.7670955137,36026.5560750168,38532.0408752935,33846.4656414342,32289.3505360726,34808.3909176613,37688.7223359406,37217.648727917,35433.988963743,35275.2284312667,39339.2975731826,40855.1756354596,44507.6763859172,48167.9972684965,48603.4766497749,40454.4474578903,38109.4121125573,34524.4698609337,38794.3309405515,38331.9793978104,39289.9584346358
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.46323090376,1512.4850664964,1515.10405895883,1433.46153431139,1320.32162249687,1288.23905213205,1350.3338662339,1445.56941418299,1468.701798334,1130.11359233563,1229.00095844501,1490.92708987166,1658.03078544636,2068.12411808473,2874.28829127649,3771.27895733845,5291.57565018652,6771.41479681885,8513.56464506814,7165.22317483703,9070.48825285747,11634.0019047654,12386.7000029472,13890.6317716835,12807.2606866152,10510.7718884148,7714.84184376024,9247.58133129626,9814.7862577328
Kenya,97.445525021684,94.6512587875024,100.394390618223,103.778709414476,108.293688398499,104.711563995748,118.208018357271,120.987697438325,128.397444749075,133.665370419592,141.88049343751,151.82993266921,173.494760393516,198.570173311677,227.363442770581,240.083033551155,246.486773979183,307.016369091583,348.806604989424,394.637256235999,442.542982923499,401.696042206476,362.621850619602,324.396484081486,323.373431582012,308.648625067587,351.029489885455,372.779851249062,377.155505891192,361.15462926278,361.328188915652,332.418959817486,324.137403815012,220.069726813309,265.232256461517,325.778940846373,421.339270776481,445.877270251411,465.909800983488,414.679389813954,397.482658777519,395.329531783431,389.542710991101,429.787843737162,451.668715914539,511.61642223943,685.954532240082,825.666597622313,902.070025813736,905.131786128485,951.687961116879,971.63332904823,1136.87140571776,1210.38801408195,1315.80453537238,1336.8833490475,1410.5275710827,1568.20154066413,1710.51009699405
